machine_status,total_number,current_cycle,cycle_remaining_time,total_run_time,current_program_name,spindle_speed,spindle_override,feed_override,x_axis_coordinate,y_axis_coordinate,z_axis_coordinate,c_axis_coordinate,a_axis_coordinate,b_axis_coordinate,program_status,active_alarm,coolant_status
on,4495,485.524,485.524,6552824.496,_N_WARMUP_MPF,600,100,100,138.9456863,-415.0000538,-129.9999951,80.12078346,-18.46415483,-9.057350736,3,No Active Alarm,Off
on,4495,487.876,487.876,6552826.848,_N_WARMUP_MPF,600,100,100,334.6129964,-415.0000343,-130.0000005,131.0050632,-9.057350736,0.027154826,3,No Active Alarm,Off
on,4495,490.24,490.24,6552829.212,_N_WARMUP_MPF,600,100,100,525.001143,-414.8957799,-129.9636269,179.873163,0.027154826,10.68021968,3,No Active Alarm,Off
on,4495,492.628,492.628,6552831.594,_N_WARMUP_MPF,600,100,100,525.0000713,-221.7329968,-98.17564335,97.50894567,10.68021968,18.83243019,3,No Active Alarm,Off
on,4495,495,495,6552833.964,_N_WARMUP_MPF,600,100,100,520.1755819,-62.49456781,-67.27084412,23.60310082,18.83243019,3.694166899,3,No Active Alarm,Off
on,4495,497.4,497.4,6552836.364,_N_WARMUP_MPF,600,100,100,448.2699265,-244.1502455,-29.42459035,4.649106709,3.694166899,2.15E-10,3,No Active Alarm,Off
on,4495,499.776,499.776,6552838.728,_N_WARMUP_MPF,600,100,100,317.5577433,-215.558215,-43.98566052,3.24E-05,2.15E-10,0.0000215,3,No Active Alarm,Off
on,4495,502.168,502.168,6552841.116,_N_WARMUP_MPF,600,100,100,154.7411436,-108.2919415,-78.46394383,-2.10E-05,2.15E-05,-0.604105623,3,No Active Alarm,Off
on,4495,504.552,504.552,6552843.492,_N_WARMUP_MPF,600,100,100,4.999988147,-18.13170771,-110.434097,1.051933098,-0.604105623,-13.05825093,3,No Active Alarm,Off
on,4495,506.98,506.98,6552845.922,_N_WARMUP_MPF,600,100,100,4.999967408,-220.2197687,-120.3974563,23.46886631,-13.05825093,-24.99957278,3,No Active Alarm,Off
on,4495,509.38,509.38,6552848.322,_N_WARMUP_MPF,600,100,100,5.000109781,-414.9978634,-130.0005355,45.00015903,-24.99957278,-15.6754464,3,No Active Alarm,Off
on,4495,511.74,511.74,6552850.674,_N_WARMUP_MPF,5000,100,100,196.9460999,-415.0000805,-129.9999598,95.26435444,-15.6754464,-6.172789598,3,No Active Alarm,Off
on,4495,514.104,514.104,6552853.038,_N_WARMUP_MPF,5000,100,100,394.28102,-414.9999884,-130.0000666,146.4963863,-6.172789598,3.128388398,3,No Active Alarm,Off
on,4495,516.472,516.472,6552855.402,_N_WARMUP_MPF,5000,100,100,524.9999976,-359.5477384,-120.8307242,156.0335555,3.128388398,13.79824408,3,No Active Alarm,Off
on,4495,518.836,518.836,6552857.766,_N_WARMUP_MPF,5000,100,100,524.9999976,-164.8293479,-88.76717159,73.34507871,13.79824408,14.41954467,3,No Active Alarm,Off
on,4495,521.22,521.22,6552860.148,_N_WARMUP_MPF,5000,100,100,499.33778,-115.4396402,-56.30330881,18.08848085,14.41954467,-0.000139477,3,No Active Alarm,Off
on,4495,523.588,523.588,6552862.512,_N_WARMUP_MPF,5000,100,100,429.9997787,-290.0002407,-19.99972397,-2.10E-05,-0.000139477,0.0000429,3,No Active Alarm,Off
on,4495,525.976,525.976,6552864.888,_N_WARMUP_MPF,5000,100,100,272.0568181,-185.5810036,-53.62161682,3.24E-05,4.29E-05,-0.0000107,3,No Active Alarm,Off
on,4495,528.316,528.316,6552867.228,_N_WARMUP_MPF,5000,100,100,111.4346879,-79.75840173,-87.63516887,-2.10E-05,-1.07E-05,-3.913287566,3,No Active Alarm,Off
on,4495,530.708,530.708,6552869.616,_N_WARMUP_MPF,5000,100,100,5.000000757,-71.73343845,-113.0815809,7.007350172,-3.913287566,-16.49042989,3,No Active Alarm,Off
on,4495,533.164,533.164,6552872.076,_N_WARMUP_MPF,5000,100,100,5.000055028,-275.4852356,-123.1432478,29.60938282,-16.49042989,-22.51856094,3,No Active Alarm,Off
on,4495,535.548,535.548,6552874.452,_N_WARMUP_MPF,5000,100,100,54.27957548,-414.9999303,-129.9999761,58.22645626,-22.51856094,-12.87097709,3,No Active Alarm,Off
on,4495,537.956,537.956,6552876.858,_N_WARMUP_MPF,5000,100,100,255.2787367,-414.9999705,-129.9999238,110.3225512,-12.87097709,-3.400303374,3,No Active Alarm,Off
on,4495,540.328,540.328,6552879.228,_N_WARMUP_MPF,5000,100,100,452.2809092,-414.99971,-130.0000532,161.4671803,-3.400303374,6.444747377,3,No Active Alarm,Off
on,4495,542.728,542.728,6552881.622,_N_WARMUP_MPF,5000,100,100,525.0000346,-299.0287306,-110.8277964,130.3328232,6.444747377,17.11400224,3,No Active Alarm,Off
on,4495,545.096,545.096,6552883.992,_N_WARMUP_MPF,5000,100,100,525.0000056,-103.9781589,-78.81862883,47.5043666,17.11400224,10.00778569,3,No Active Alarm,Off
on,4495,547.444,547.444,6552886.332,_N_WARMUP_MPF,5000,100,100,478.2595629,-168.6875239,-45.21009686,12.54129161,10.00778569,-4.29E-10,3,No Active Alarm,Off
on,4495,549.792,549.792,6552888.672,_N_WARMUP_MPF,5000,100,100,389.0983062,-262.6913599,-28.83567179,3.24E-05,-4.29E-10,-0.0000107,3,No Active Alarm,On
on,4495,552.18,552.18,6552891.06,_N_WARMUP_MPF,5000,100,100,224.9103507,-154.7010552,-63.60462713,-2.10E-05,-1.07E-05,-0.0000107,3,No Active Alarm,On
on,4495,554.568,554.568,6552893.448,_N_WARMUP_MPF,5000,100,100,62.09455212,-47.43529103,-98.08365389,-2.10E-05,-1.07E-05,-7.61209239,3,No Active Alarm,On
on,4495,556.968,556.968,6552895.836,_N_WARMUP_MPF,5000,100,50,4.999929943,-131.660039,-116.0409185,13.62919117,-7.61209239,-19.77884053,3,No Active Alarm,On
on,4495,559.328,559.328,6552898.2,_N_WARMUP_MPF,5000,100,50,4.999938609,-328.7543499,-125.7571451,35.52823758,-19.77884053,-19.98661843,3,No Active Alarm,On
on,4495,561.716,561.716,6552900.576,_N_WARMUP_MPF,5000,100,50,106.9466882,-415.0000022,-129.9998187,71.89976763,-19.98661843,-10.46714932,3,No Active Alarm,On
on,4495,564.092,564.092,6552902.958,_N_WARMUP_MPF,5000,100,50,305.2804625,-415.0000927,-130.0000675,123.3895594,-10.46714932,-0.579472373,3,No Active Alarm,On
on,4495,566.564,566.564,6552905.424,_N_WARMUP_MPF,5000,100,50,510.9456191,-415.000133,-130.0000107,176.6975808,-0.579472373,9.562471361,3,No Active Alarm,On
on,4495,568.952,568.952,6552907.812,_N_WARMUP_MPF,5000,100,50,524.9998994,-242.1249398,-101.4731589,106.1685721,9.562471361,19.99996048,3,No Active Alarm,On
on,4495,571.348,571.348,6552910.212,_N_WARMUP_MPF,5000,100,50,524.9999602,-50.00165005,-69.99981794,25.00080864,19.99996048,5.189669328,3,No Active Alarm,On
on,4495,573.716,573.716,6552912.564,_N_WARMUP_MPF,5000,100,50,455.4968345,-226.1972819,-33.16545618,6.5512094,5.189669328,-0.0000215,3,No Active Alarm,On
on,4495,576.092,576.092,6552914.94,_N_WARMUP_MPF,5000,100,50,335.6473487,-227.297135,-40.27017746,-2.10E-05,-2.15E-05,0.0000107,3,No Active Alarm,On
on,4495,578.448,578.448,6552917.292,_N_WARMUP_MPF,5000,100,50,174.4756972,-121.2932803,-74.28517153,-2.10E-05,1.07E-05,-0.0000429,3,No Active Alarm,On
on,4495,580.828,580.828,6552919.674,_N_WARMUP_MPF,5000,100,50,11.65995054,-14.20677665,-108.7636262,-2.10E-05,-4.29E-05,-11.24981713,3,No Active Alarm,On
on,4495,583.196,583.196,6552922.032,_N_WARMUP_MPF,5000,100,50,4.999928472,-190.5895608,-118.950546,20.17618972,-11.24981713,-23.51922015,3,No Active Alarm,On
on,4495,585.576,585.576,6552924.42,_N_WARMUP_MPF,5000,100,50,4.999965765,-389.3470709,-128.765837,42.26077678,-23.51922015,-17.14996218,3,No Active Alarm,On
on,4495,587.948,587.948,6552926.778,_N_WARMUP_MPF,5000,100,50,166.2789765,-415.0002211,-129.999903,87.30290882,-17.14996218,-7.759058434,3,No Active Alarm,On
on,4495,590.288,590.288,6552929.112,_N_WARMUP_MPF,5000,100,50,361.6129844,-414.9999331,-130.0001401,137.928639,-7.759058434,1.200317873,3,No Active Alarm,On
on,4495,592.62,592.62,6552931.44,_N_WARMUP_MPF,5000,100,50,525.0000475,-394.7423815,-126.5625217,170.8389347,1.200317873,11.97732315,3,No Active Alarm,On
on,4495,595.012,595.012,6552933.834,_N_WARMUP_MPF,5000,100,50,524.9999892,-198.0517467,-94.22994662,87.45202422,11.97732315,17.20984385,3,No Active Alarm,On
on,4495,597.352,597.352,6552936.168,_N_WARMUP_MPF,5000,100,50,512.4664629,-82.27387336,-63.21342232,21.543818,17.20984385,2.223416061,3,No Active Alarm,On
on,4495,599.712,599.712,6552938.532,_N_WARMUP_MPF,5000,100,50,441.4050448,-261.4936791,-25.74805623,2.843053113,2.223416061,0.0000215,3,No Active Alarm,On
on,4495,602.072,602.072,6552940.878,_N_WARMUP_MPF,5000,100,50,304.3979315,-207.0708705,-46.82914268,3.24E-05,2.15E-05,-0.0000215,3,No Active Alarm,On
on,4495,604.448,604.448,6552943.254,_N_WARMUP_MPF,5000,100,50,141.8587633,-99.80431049,-81.19231764,-2.10E-05,-2.15E-05,-1.426481874,3,No Active Alarm,On
on,4495,606.808,606.808,6552945.606,_N_WARMUP_MPF,5000,100,50,5.000121244,-31.44770375,-111.0918437,2.4947494,-1.426481874,-13.69599218,3,No Active Alarm,On
on,4495,609.196,609.196,6552948,_N_WARMUP_MPF,5000,100,50,5.000007545,-230.5397261,-120.9071141,24.61490335,-13.69599218,-24.79596915,3,No Active Alarm,On
on,4495,611.548,611.548,6552950.34,_N_WARMUP_MPF,5000,100,50,6.75797464,-415.000894,-130.0004016,46.02544825,-24.79596915,-15.13095071,3,No Active Alarm,On
on,4495,613.968,613.968,6552952.764,_N_WARMUP_MPF,5000,100,50,208.2796066,-414.9998925,-129.9999517,98.12060168,-15.13095071,-5.579659447,3,No Active Alarm,On
on,4495,616.352,616.352,6552955.146,_N_WARMUP_MPF,3000,100,50,406.9471724,-414.999936,-130.0001214,149.7840841,-5.579659447,3.975017225,3,No Active Alarm,On
on,4495,618.748,618.748,6552957.54,_N_WARMUP_MPF,3000,100,50,525.0000359,-344.4205483,-118.2360307,149.4687854,3.975017225,15.70834368,3,No Active Alarm,On
on,4495,621.34,621.34,6552960.126,_N_WARMUP_MPF,3000,100,50,525.0000125,-130.6229602,-83.14408476,58.53886613,15.70834368,11.85896213,3,No Active Alarm,On
on,4495,623.724,623.724,6552962.508,_N_WARMUP_MPF,3000,100,50,487.0530957,-146.475607,-49.83763257,14.85548278,11.85896213,-1.43E-10,3,No Active Alarm,On
on,4495,626.1,626.1,6552964.872,_N_WARMUP_MPF,3000,100,50,406.9139501,-274.4299358,-25.12095296,-2.10E-05,-1.43E-10,-1.91E-15,3,No Active Alarm,On
on,4495,628.46,628.46,6552967.23,_N_WARMUP_MPF,3000,100,50,245.4683414,-168.0654555,-59.30924351,3.24E-05,-1.91E-15,0.0000107,3,No Active Alarm,On
on,4495,630.836,630.836,6552969.606,_N_WARMUP_MPF,3000,100,50,82.65158281,-60.79850923,-93.73058007,-2.10E-05,1.07E-05,-6.092064269,3,No Active Alarm,On
on,4495,633.228,633.228,6552971.994,_N_WARMUP_MPF,3000,100,50,4.999935884,-107.3569583,-114.8241729,10.92888372,-6.092064269,-18.15504173,3,No Active Alarm,On
on,4495,635.588,635.588,6552974.352,_N_WARMUP_MPF,3000,100,40,5.000082268,-302.4531214,-124.47513,32.60587429,-18.15504173,-21.36440174,3,No Active Alarm,On
on,4495,637.932,637.932,6552976.692,_N_WARMUP_MPF,3000,100,40,78.61240144,-415.0000695,-129.9999697,64.54309624,-21.36440174,-11.97390569,3,No Active Alarm,On
on,4495,640.284,640.284,6552979.038,_N_WARMUP_MPF,3000,100,40,273.6119466,-415.000094,-129.9999776,115.1688229,-11.97390569,-2.567080128,3,No Active Alarm,On
on,4495,642.64,642.64,6552981.396,_N_WARMUP_MPF,3000,100,40,469.6129425,-414.9999218,-130.0000089,166.0533755,-2.567080128,7.255713313,3,No Active Alarm,On
on,4495,645.004,645.004,6552983.754,_N_WARMUP_MPF,3000,100,40,525.0000767,-284.2270248,-108.3945753,124.0471807,7.255713313,17.96137136,3,No Active Alarm,On
on,4495,647.372,647.372,6552986.124,_N_WARMUP_MPF,3000,100,40,525.000035,-88.84968486,-76.27926333,40.93884418,17.96137136,8.587825499,3,No Active Alarm,On
on,4495,649.756,649.756,6552988.506,_N_WARMUP_MPF,3000,100,40,471.5148174,-185.423962,-41.65980761,10.79832856,8.587825499,0.0000322,3,No Active Alarm,On
on,4495,652.132,652.132,6552990.864,_N_WARMUP_MPF,3000,100,40,371.5550784,-251.1337062,-32.55052641,-2.10E-05,3.22E-05,-0.0000107,3,No Active Alarm,On
on,4495,654.48,654.48,6552993.216,_N_WARMUP_MPF,3000,100,40,210.1101169,-144.5892148,-66.79671605,-2.10E-05,-1.07E-05,0.0000107,3,No Active Alarm,On
on,4495,656.872,656.872,6552995.604,_N_WARMUP_MPF,3000,100,40,47.02006358,-37.5026501,-101.3340801,3.24E-05,1.07E-05,-8.558055748,3,No Active Alarm,On
on,4495,659.232,659.232,6552997.956,_N_WARMUP_MPF,3000,100,40,5.000025342,-147.3090562,-116.7970185,15.36799661,-8.558055748,-20.84769362,3,No Active Alarm,On
on,4495,661.616,661.616,6553000.35,_N_WARMUP_MPF,3000,100,40,5.00000941,-346.0654015,-126.6287147,37.45105832,-20.84769362,-19.08936463,3,No Active Alarm,On
on,4495,664.028,664.028,6553002.744,_N_WARMUP_MPF,3000,100,40,125.9475442,-415.0001582,-129.9999287,76.83176482,-19.08936463,-9.505907894,3,No Active Alarm,On
on,4495,666.42,666.42,6553005.144,_N_WARMUP_MPF,3000,100,40,325.2807324,-415.0000529,-129.999999,128.5817569,-9.505907894,-0.075993532,3,No Active Alarm,On
on,4495,668.78,668.78,6553007.496,_N_WARMUP_MPF,3000,100,40,521.611377,-415.0000125,-130.0000519,179.5222938,-0.075993532,9.976800314,3,No Active Alarm,On
on,4495,671.128,671.128,6553009.842,_N_WARMUP_MPF,3000,100,40,525.0000369,-234.5612881,-100.2857086,102.9569185,9.976800314,19.87836989,3,No Active Alarm,On
on,4495,673.492,673.492,6553012.206,_N_WARMUP_MPF,3000,100,40,524.8662868,-50.5630331,-69.81807234,24.89019932,19.87836989,4.88578375,3,No Active Alarm,On
on,4495,675.848,675.848,6553014.558,_N_WARMUP_MPF,3000,100,40,454.0506905,-229.5439483,-32.46795182,6.202584787,4.88578375,0.000268223,3,No Active Alarm,On
on,4496,2.372,2.372,6553015.482,_N_SPERPENTINE_MPF,3000,100,40,500.0002496,0.001199024,0.000424058,0.997588339,0.000268223,-0.000257494,3,No Active Alarm,On
on,4496,11.896,11.896,6553015.488,_N_SPERPENTINE_MPF,3000,100,40,41.65824739,-297.0090399,0.000214203,0.997588339,-0.000257494,-0.0000751,3,No Active Alarm,Off
on,4496,17.34,17.34,6553015.5,_N_SPERPENTINE_MPF,3000,100,100,380.3636506,-287.1409171,7.50E-05,0.997588339,-7.51E-05,-1.91E-15,3,No Active Alarm,Off
on,4496,19.764,19.764,6553015.524,_N_SPERPENTINE_MPF,3000,100,100,371.7625696,-305.4960984,-417.4156445,0.997588339,-1.91E-15,-1.43E-10,3,No Active Alarm,Off
on,4496,22.136,22.136,6553017.12,_N_SPERPENTINE_MPF,3000,100,100,371.6709532,-308.4665361,-510.9259583,0.997588339,-1.43E-10,-0.0000107,3,No Active Alarm,Off
on,4496,24.544,24.544,6553019.52,_N_SPERPENTINE_MPF,3000,100,100,374.0495598,-314.0758361,-510.9259483,0.997588339,-1.07E-05,0.0000107,3,No Active Alarm,Off
on,4496,26.94,26.94,6553021.92,_N_SPERPENTINE_MPF,3000,100,100,382.0354113,-314.2174184,-510.9258783,0.997588339,1.07E-05,-1.43E-10,3,No Active Alarm,Off
on,4496,29.42,29.42,6553024.404,_N_SPERPENTINE_MPF,3000,100,100,390.3132682,-314.3646107,-510.9258783,0.997588339,-1.43E-10,-1.43E-10,3,No Active Alarm,Off
on,4496,31.78,31.78,6553026.756,_N_SPERPENTINE_MPF,3000,100,100,398.1655134,-314.5042029,-510.9259283,0.997588339,-1.43E-10,-0.0000215,3,No Active Alarm,Off
on,4496,34.168,34.168,6553029.144,_N_SPERPENTINE_MPF,3000,100,100,406.1241783,-314.6456252,-510.9258756,0.997535007,-2.15E-05,-0.0000107,3,No Active Alarm,Off
on,4496,37.604,37.604,6553032.588,_N_SPERPENTINE_MPF,3000,100,100,417.5884079,-314.8489585,-510.9258714,0.997535007,-1.07E-05,-0.0000107,3,No Active Alarm,Off
on,4496,40.004,40.004,6553034.982,_N_SPERPENTINE_MPF,3000,100,100,420.6211162,-318.2253325,-510.9259193,0.997588339,-1.07E-05,0.0000107,3,No Active Alarm,Off
on,4496,42.572,42.572,6553037.55,_N_SPERPENTINE_MPF,3000,100,100,412.0630715,-318.07277,-510.9259382,0.997588339,1.07E-05,-0.0000215,3,No Active Alarm,Off
on,4496,44.956,44.956,6553039.932,_N_SPERPENTINE_MPF,3000,100,100,404.103935,-317.9314178,-510.925879,0.997588339,-2.15E-05,0.0000215,3,No Active Alarm,Off
on,4496,47.308,47.308,6553042.284,_N_SPERPENTINE_MPF,3000,100,100,396.2788808,-317.7924856,-510.9259483,0.997535008,2.15E-05,-0.0000107,3,No Active Alarm,Off
on,4496,49.688,49.688,6553044.672,_N_SPERPENTINE_MPF,3000,100,100,388.3461358,-317.6513433,-510.9258883,0.997588339,-1.07E-05,-0.0000107,3,No Active Alarm,Off
on,4496,52.032,52.032,6553047.012,_N_SPERPENTINE_MPF,3000,100,100,380.5342655,-317.5126111,-510.9259183,0.997588339,-1.07E-05,0.0000215,3,No Active Alarm,Off
on,4496,54.412,54.412,6553049.394,_N_SPERPENTINE_MPF,3000,100,100,372.6159323,-317.3719288,-510.9259783,0.997588339,2.15E-05,7.15E-11,3,No Active Alarm,Off
on,4496,56.784,56.784,6553051.764,_N_SPERPENTINE_MPF,3000,100,100,371.6461275,-324.0345354,-510.9259583,0.997588339,7.15E-11,-0.0000107,3,No Active Alarm,Off
on,4496,59.168,59.168,6553054.146,_N_SPERPENTINE_MPF,3000,100,100,379.591644,-324.1756877,-510.9258782,0.997588339,-1.07E-05,-0.0000107,3,No Active Alarm,Off
on,4496,61.684,61.684,6553056.66,_N_SPERPENTINE_MPF,3000,100,100,387.9505708,-324.3241,-510.9259082,0.997588339,-1.07E-05,-0.0000107,3,No Active Alarm,Off
on,4496,64.072,64.072,6553059.048,_N_SPERPENTINE_MPF,3000,100,100,395.9221506,-324.4660823,-510.9257182,0.997588339,-1.07E-05,-0.0000107,3,No Active Alarm,Off
on,4496,66.496,66.496,6553061.472,_N_SPERPENTINE_MPF,3000,100,100,404.014454,-324.6097446,-510.9258799,0.997588339,-1.07E-05,-0.0000215,3,No Active Alarm,Off
on,4496,68.944,68.944,6553063.92,_N_SPERPENTINE_MPF,3000,100,100,412.3197725,-324.757667,-510.925936,0.997588339,-2.15E-05,-1.43E-10,3,No Active Alarm,Off
on,4496,71.416,71.416,6553066.392,_N_SPERPENTINE_MPF,3000,100,100,420.3857559,-324.9006893,-510.9259673,0.997588339,-1.43E-10,0.0000107,3,No Active Alarm,Off
on,4496,73.804,73.804,6553068.78,_N_SPERPENTINE_MPF,3000,100,100,417.1827632,-327.8732568,-510.9259303,0.997588339,1.07E-05,-0.0000107,3,No Active Alarm,Off
on,4496,76.18,76.18,6553071.168,_N_SPERPENTINE_MPF,3000,100,100,409.2641492,-327.7325646,-510.9258721,0.997588339,-1.07E-05,0.0000322,3,No Active Alarm,Off
on,4496,78.6,78.6,6553073.586,_N_SPERPENTINE_MPF,3000,100,100,401.1990559,-327.5894223,-510.9260108,0.997588339,3.22E-05,-1.43E-10,3,No Active Alarm,Off
on,4496,81.004,81.004,6553075.98,_N_SPERPENTINE_MPF,3000,100,100,393.2127836,-327.44703,-510.9259382,0.997588339,-1.43E-10,-0.0000107,3,No Active Alarm,Off
on,4496,83.372,83.372,6553078.35,_N_SPERPENTINE_MPF,3000,100,100,385.307242,-327.3068278,-510.9259082,0.997588339,-1.07E-05,-0.0000107,3,No Active Alarm,Off
on,4496,85.784,85.784,6553080.762,_N_SPERPENTINE_MPF,3000,100,100,377.2686341,-327.1639855,-510.9259082,0.997535007,-1.07E-05,-0.0000215,3,No Active Alarm,Off
on,4496,88.16,88.16,6553083.138,_N_SPERPENTINE_MPF,3000,100,100,371.3037456,-329.1191266,-510.9259582,0.997535007,-2.15E-05,1.43E-10,3,No Active Alarm,Off
on,4496,90.552,90.552,6553085.532,_N_SPERPENTINE_MPF,3000,100,100,374.6332167,-333.7965016,-510.9258982,0.997588339,1.43E-10,7.15E-11,3,No Active Alarm,Off
on,4496,92.992,92.992,6553087.968,_N_SPERPENTINE_MPF,3000,100,100,382.7532144,-333.9413939,-510.9259382,0.997588339,7.15E-11,-0.0000215,3,No Active Alarm,Off
on,4496,95.392,95.392,6553090.374,_N_SPERPENTINE_MPF,3000,100,100,390.7510473,-334.0829162,-510.9258682,0.997588339,-2.15E-05,-0.0000107,3,No Active Alarm,Off
on,4496,97.784,97.784,6553092.768,_N_SPERPENTINE_MPF,3000,100,100,398.7362187,-334.2248385,-510.9258482,0.997535007,-1.07E-05,-0.0000215,3,No Active Alarm,Off
on,4496,100.188,100.188,6553095.168,_N_SPERPENTINE_MPF,3000,100,100,406.7486538,-334.3673407,-510.9259646,0.997588339,-2.15E-05,0.0000107,3,No Active Alarm,On
on,4496,102.64,102.64,6553097.616,_N_SPERPENTINE_MPF,3000,100,100,414.8942322,-334.5123831,-510.9259475,0.997588339,1.07E-05,-0.0000107,3,No Active Alarm,On
on,4496,104.992,104.992,6553099.974,_N_SPERPENTINE_MPF,3000,100,100,421.1849907,-336.2468106,-510.9258819,0.997535007,-1.07E-05,-0.0000107,3,No Active Alarm,On
on,4496,107.376,107.376,6553102.356,_N_SPERPENTINE_MPF,3000,100,100,414.8300634,-337.8328262,-510.9258935,0.997588339,-1.07E-05,0.0000107,3,No Active Alarm,On
on,4496,109.784,109.784,6553104.762,_N_SPERPENTINE_MPF,3000,100,100,406.7917918,-337.6898439,-510.9259427,0.997588339,1.07E-05,0.0000107,3,No Active Alarm,On
on,4496,112.16,112.16,6553107.138,_N_SPERPENTINE_MPF,3000,100,100,398.8860737,-337.5494317,-510.9259382,0.997588339,1.07E-05,-0.0000107,3,No Active Alarm,On
on,4496,114.58,114.58,6553109.556,_N_SPERPENTINE_MPF,3000,100,100,390.807921,-337.4062494,-510.9259182,0.997588339,-1.07E-05,5.17E-20,3,No Active Alarm,On
on,4496,117.004,117.004,6553111.98,_N_SPERPENTINE_MPF,3000,100,100,382.74256,-337.2625971,-510.9259282,0.997535008,5.17E-20,7.15E-11,3,No Active Alarm,On
on,4496,119.624,119.624,6553114.602,_N_SPERPENTINE_MPF,3000,100,100,374.0103178,-337.1072046,-510.9259282,0.997588339,7.15E-11,-0.0000107,3,No Active Alarm,On
on,4496,122.4,122.4,6553117.38,_N_SPERPENTINE_MPF,3000,100,100,371.0777053,-343.7225803,-510.9258182,0.997588339,-1.07E-05,0.0000215,3,No Active Alarm,On
on,4496,124.924,124.924,6553119.9,_N_SPERPENTINE_MPF,3000,100,100,379.2964439,-343.8809729,-510.9258782,0.997588339,2.15E-05,1.43E-10,3,No Active Alarm,On
on,4496,127.336,127.336,6553122.312,_N_SPERPENTINE_MPF,3000,100,100,387.3357319,-344.0238852,-510.9259282,0.997588339,1.43E-10,0.0000107,3,No Active Alarm,On
on,4496,129.716,129.716,6553124.694,_N_SPERPENTINE_MPF,3000,100,100,395.253125,-344.1648775,-510.9258982,0.997588339,1.07E-05,0.0000107,3,No Active Alarm,On
on,4496,132.136,132.136,6553127.112,_N_SPERPENTINE_MPF,3000,100,100,403.3192155,-344.3081498,-510.925886,0.997535008,1.07E-05,-0.0000107,3,No Active Alarm,On
on,4496,134.584,134.584,6553129.56,_N_SPERPENTINE_MPF,3000,100,100,411.5037665,-344.4536921,-510.9259597,0.997588339,-1.07E-05,7.15E-11,3,No Active Alarm,On
on,4496,136.992,136.992,6553131.972,_N_SPERPENTINE_MPF,3000,100,100,419.5032356,-344.5961444,-510.9260196,0.997588339,7.15E-11,-1.43E-10,3,No Active Alarm,On
on,4496,139.352,139.352,6553134.33,_N_SPERPENTINE_MPF,3000,100,100,417.7582798,-347.886297,-510.925942,0.997588339,-1.43E-10,-0.0000107,3,No Active Alarm,On
